coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,reweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_screen_name,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
,Sat May 02 14:20:47 +0000 2015,5cdh newrigor,,,0,594506825724203008,,,,en,,,1,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Campbell ""Cyberspace is a space because we call the Internet a space where things happen."" #5cdh #newrigor @5collDH",https://twitter.com/jeffreymoro/status/594506825724203008,Sun Jun 02 22:34:06 +0000 2013,jeffreymoro,False,pinging into the void // all-purpose post-bac for @5collDH // helps run @thecriticalis,315,144,351,10,"Northampton, MA",Jeffrey Moro,jeffreymoro,1111,Athens,http://jeffreymoro.com,False
,Sat May 02 14:20:26 +0000 2015,Scalar 5cDH NewRigor,,,0,594506739107667969,,,,en,,,1,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Campbell’s  @5colldh project uses #Scalar in its consideration of the movement of body and mind in cyberspace. #5cDH #NewRigor,https://twitter.com/5collDH/status/594506739107667969,Sat Dec 28 23:38:02 +0000 2013,5collDH,False,Five College Digital Humanities :: Cultivating the humanities through digital innovation @5Colleges @amplify285 ::  #digitalhumanities #5cDH @jeffreymoro,379,388,472,22,"Pioneer Valley, MA",Five College DH,5collDH,1317,Eastern Time (US & Canada),http://5CollDH.org,False
,Sat May 02 14:19:27 +0000 2015,5cdh newrigor,http://twitter.com/jeffreymoro/status/594506454326992897/photo/1,,0,594506492046405632,,,,en,,False,1,594506454326992897,jeffreymoro,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",RT @jeffreymoro: Campbell thinking through Anne Friedberg to conceptualize the screen as digital window. @5collDH #5cdh #newrigor http://t.…,https://twitter.com/5collDH/status/594506492046405632,Sat Dec 28 23:38:02 +0000 2013,5collDH,False,Five College Digital Humanities :: Cultivating the humanities through digital innovation @5Colleges @amplify285 ::  #digitalhumanities #5cDH @jeffreymoro,379,388,472,22,"Pioneer Valley, MA",Five College DH,5collDH,1317,Eastern Time (US & Canada),http://5CollDH.org,False
,Sat May 02 14:19:18 +0000 2015,5cdh newrigor,http://twitter.com/jeffreymoro/status/594506454326992897/photo/1,,1,594506454326992897,,,,en,,False,1,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Campbell thinking through Anne Friedberg to conceptualize the screen as digital window. @5collDH #5cdh #newrigor http://t.co/Iv6Eo4byal,https://twitter.com/jeffreymoro/status/594506454326992897,Sun Jun 02 22:34:06 +0000 2013,jeffreymoro,False,pinging into the void // all-purpose post-bac for @5collDH // helps run @thecriticalis,315,144,351,10,"Northampton, MA",Jeffrey Moro,jeffreymoro,1111,Athens,http://jeffreymoro.com,False
,Sat May 02 14:18:45 +0000 2015,5cdh newrigor,http://twitter.com/jeffreymoro/status/594506143633899520/photo/1,,0,594506314656677888,,,,en,,False,2,594506143633899520,jeffreymoro,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",RT @jeffreymoro: Campbell uses @anvcscalar to build his @5collDH project! #5cdh #newrigor http://t.co/nkdbS0SWIu,https://twitter.com/5collDH/status/594506314656677888,Sat Dec 28 23:38:02 +0000 2013,5collDH,False,Five College Digital Humanities :: Cultivating the humanities through digital innovation @5Colleges @amplify285 ::  #digitalhumanities #5cDH @jeffreymoro,379,388,472,22,"Pioneer Valley, MA",Five College DH,5collDH,1317,Eastern Time (US & Canada),http://5CollDH.org,False
,Sat May 02 14:18:04 +0000 2015,5cdh newrigor,http://twitter.com/jeffreymoro/status/594506143633899520/photo/1,,0,594506143633899520,,,,en,,False,2,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Campbell uses @anvcscalar to build his @5collDH project! #5cdh #newrigor http://t.co/nkdbS0SWIu,https://twitter.com/jeffreymoro/status/594506143633899520,Sun Jun 02 22:34:06 +0000 2013,jeffreymoro,False,pinging into the void // all-purpose post-bac for @5collDH // helps run @thecriticalis,315,144,351,10,"Northampton, MA",Jeffrey Moro,jeffreymoro,1111,Athens,http://jeffreymoro.com,False
,Sat May 02 14:17:44 +0000 2015,5cdh newrigor,,,0,594506057076121600,,,,en,,,1,594505669237153792,jeffreymoro,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @jeffreymoro: First up, Craig Campbell with ""Cruising the Virtual""! @AmherstCollege @5collDH #5cdh #newrigor",https://twitter.com/5collDH/status/594506057076121600,Sat Dec 28 23:38:02 +0000 2013,5collDH,False,Five College Digital Humanities :: Cultivating the humanities through digital innovation @5Colleges @amplify285 ::  #digitalhumanities #5cDH @jeffreymoro,379,388,472,22,"Pioneer Valley, MA",Five College DH,5collDH,1317,Eastern Time (US & Canada),http://5CollDH.org,False
,Sat May 02 14:17:39 +0000 2015,5cdh newrigor,,,0,594506039829082112,,,,en,,,1,594505925446209536,jeffreymoro,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @jeffreymoro: Campbell: ""The virtual disappears as it becomes actualized in physical space."" @5collDH #5cdh #newrigor",https://twitter.com/5collDH/status/594506039829082112,Sat Dec 28 23:38:02 +0000 2013,5collDH,False,Five College Digital Humanities :: Cultivating the humanities through digital innovation @5Colleges @amplify285 ::  #digitalhumanities #5cDH @jeffreymoro,379,388,472,22,"Pioneer Valley, MA",Five College DH,5collDH,1317,Eastern Time (US & Canada),http://5CollDH.org,False
,Sat May 02 14:17:12 +0000 2015,5cdh newrigor,,,0,594505925446209536,,,,en,,,1,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Campbell: ""The virtual disappears as it becomes actualized in physical space."" @5collDH #5cdh #newrigor",https://twitter.com/jeffreymoro/status/594505925446209536,Sun Jun 02 22:34:06 +0000 2013,jeffreymoro,False,pinging into the void // all-purpose post-bac for @5collDH // helps run @thecriticalis,315,144,351,10,"Northampton, MA",Jeffrey Moro,jeffreymoro,1111,Athens,http://jeffreymoro.com,False
,Sat May 02 14:16:11 +0000 2015,5cdh newrigor,,,0,594505669237153792,,,,en,,,1,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","First up, Craig Campbell with ""Cruising the Virtual""! @AmherstCollege @5collDH #5cdh #newrigor",https://twitter.com/jeffreymoro/status/594505669237153792,Sun Jun 02 22:34:06 +0000 2013,jeffreymoro,False,pinging into the void // all-purpose post-bac for @5collDH // helps run @thecriticalis,315,144,351,10,"Northampton, MA",Jeffrey Moro,jeffreymoro,1111,Athens,http://jeffreymoro.com,False
,Sat May 02 14:14:22 +0000 2015,5cdh newrigor,,,0,594505209726038016,,,,en,,,3,594505078402359296,jeffreymoro,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @jeffreymoro: .@amplify285: our Undergrad Fellows program is about ""empowering individual scholars"" @5collDH #5cdh #newrigor",https://twitter.com/sheishistoric/status/594505209726038016,Fri Sep 13 02:12:37 +0000 2013,sheishistoric,False,History/DH Major. Incurable reader. Proud travel lover. Passionate web scholar. Persistent Tumblr blogger. Constantly in search of numen. Tweets are my own.,12420,275,690,18,UMass Amherst,Emily Esten,sheishistoric,1903,,http://emilyesten.com,False
,Sat May 02 14:13:50 +0000 2015,5cdh newrigor,,,0,594505078402359296,,,,en,,,3,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",".@amplify285: our Undergrad Fellows program is about ""empowering individual scholars"" @5collDH #5cdh #newrigor",https://twitter.com/jeffreymoro/status/594505078402359296,Sun Jun 02 22:34:06 +0000 2013,jeffreymoro,False,pinging into the void // all-purpose post-bac for @5collDH // helps run @thecriticalis,315,144,351,10,"Northampton, MA",Jeffrey Moro,jeffreymoro,1111,Athens,http://jeffreymoro.com,False
,Sat May 02 14:12:57 +0000 2015,5cdh newrigor,,,0,594504853600215041,,,,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",We're getting started with the Student Symposium! @5collDH #5cdh #newrigor,https://twitter.com/jeffreymoro/status/594504853600215041,Sun Jun 02 22:34:06 +0000 2013,jeffreymoro,False,pinging into the void // all-purpose post-bac for @5collDH // helps run @thecriticalis,315,144,351,10,"Northampton, MA",Jeffrey Moro,jeffreymoro,1111,Athens,http://jeffreymoro.com,False
-72.519298 42.372126,Sat May 02 14:00:01 +0000 2015,5cdh newrigor,,https://instagram.com/p/2Lp5HvrW-o/,0,594501601651466240,,,,en,"Amherst, MA",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",#5cdh #newrigor @ Amherst College https://t.co/VG47pxfbEQ,https://twitter.com/sheishistoric/status/594501601651466240,Fri Sep 13 02:12:37 +0000 2013,sheishistoric,False,History/DH Major. Incurable reader. Proud travel lover. Passionate web scholar. Persistent Tumblr blogger. Constantly in search of numen. Tweets are my own.,12420,275,690,18,UMass Amherst,Emily Esten,sheishistoric,1903,,http://emilyesten.com,False
,Sat May 02 12:26:55 +0000 2015,OculusRift blacklivesmatter NewRigor,,http://flyam.ps/5CDHsym,0,594478170402852864,,,,en,,False,3,594438936375754752,5collDH,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @5collDH: DH fellow Coralie Pardo uses #OculusRift to explore #blacklivesmatter in her undergrad project 

TODAY! ⇢ http://t.co/DiHFNdEX…",https://twitter.com/5Colleges/status/594478170402852864,Mon Sep 19 18:55:05 +0000 2011,5Colleges,False,"A consortium of Amherst, Hampshire, Mount Holyoke and Smith colleges and the University of Massachusetts Amherst. http://t.co/osIpj6cvsI",702,1746,364,57,"Amherst, MA",Five Colleges,5Colleges,2044,Eastern Time (US & Canada),http://www.fivecolleges.edu,False
,Sat May 02 12:10:03 +0000 2015,NewRigor,,http://flyam.ps/5CDHsym,0,594473927990083585,,,,en,,False,0,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Juliana van Roggen of @UMassAmherst maps the iron streets of Pompeii in her undergrad DH proj

Today! ⇢ http://t.co/DiHFNdWy7q #NewRigor",https://twitter.com/5collDH/status/594473927990083585,Sat Dec 28 23:38:02 +0000 2013,5collDH,False,Five College Digital Humanities :: Cultivating the humanities through digital innovation @5Colleges @amplify285 ::  #digitalhumanities #5cDH @jeffreymoro,379,388,472,22,"Pioneer Valley, MA",Five College DH,5collDH,1317,Eastern Time (US & Canada),http://5CollDH.org,False
,Sat May 02 11:45:09 +0000 2015,newrigor,,http://flyam.ps/5CDHsym,0,594467658147368960,,,,en,,False,0,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","“Cyberspace: the dream of what the internet might allow.” √ fellow Craig Campbell’s DH proj.

Today! 10am ⇢ http://t.co/DiHFNdWy7q #newrigor",https://twitter.com/5collDH/status/594467658147368960,Sat Dec 28 23:38:02 +0000 2013,5collDH,False,Five College Digital Humanities :: Cultivating the humanities through digital innovation @5Colleges @amplify285 ::  #digitalhumanities #5cDH @jeffreymoro,379,388,472,22,"Pioneer Valley, MA",Five College DH,5collDH,1317,Eastern Time (US & Canada),http://5CollDH.org,False
,Sat May 02 11:07:42 +0000 2015,OculusRift blacklivesmatter NewRigor,,http://flyam.ps/5CDHsym,0,594458233860939776,,,,en,,False,3,594438936375754752,5collDH,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @5collDH: DH fellow Coralie Pardo uses #OculusRift to explore #blacklivesmatter in her undergrad project 

TODAY! ⇢ http://t.co/DiHFNdEX…",https://twitter.com/BlackDigitalHum/status/594458233860939776,Mon Dec 16 02:06:19 +0000 2013,BlackDigitalHum,False,"Assistant Professor of History, Purdue U. Africana Studies & Digital Humanities, Africa, African Diaspora History, Gender, Black Sexuality, Black Newspapers",272,309,260,14,"West Lafayette, IN",Kim Gallon,BlackDigitalHum,604,Eastern Time (US & Canada),http://blackpressresearchcollective.org,False
,Sat May 02 09:51:26 +0000 2015,OculusRift blacklivesmatter NewRigor,,http://flyam.ps/5CDHsym,0,594439041698930688,,,,en,,False,3,594438936375754752,5collDH,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @5collDH: DH fellow Coralie Pardo uses #OculusRift to explore #blacklivesmatter in her undergrad project 

TODAY! ⇢ http://t.co/DiHFNdEX…",https://twitter.com/amplify285/status/594439041698930688,Sat Dec 28 16:59:05 +0000 2013,amplify285,False,"author. amplifier. professor @ Amherst C. + director & cultivator of media, digital, & tech ecologies @5collDH #DigitalHumanities #5cDH",2333,577,516,23,"Amherst, MA",Marisa Parham,amplify285,1679,,http://mp285.com,False
,Sat May 02 09:51:01 +0000 2015,OculusRift blacklivesmatter NewRigor,,http://flyam.ps/5CDHsym,3,594438936375754752,,,,en,,False,3,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","DH fellow Coralie Pardo uses #OculusRift to explore #blacklivesmatter in her undergrad project 

TODAY! ⇢ http://t.co/DiHFNdEXfS  #NewRigor",https://twitter.com/5collDH/status/594438936375754752,Sat Dec 28 23:38:02 +0000 2013,5collDH,False,Five College Digital Humanities :: Cultivating the humanities through digital innovation @5Colleges @amplify285 ::  #digitalhumanities #5cDH @jeffreymoro,379,388,472,22,"Pioneer Valley, MA",Five College DH,5collDH,1317,Eastern Time (US & Canada),http://5CollDH.org,False
,Sat May 02 02:20:00 +0000 2015,newrigor,http://twitter.com/jeffreymoro/status/594325436764659712/photo/1,,2,594325436764659712,,,,en,,False,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","guys i'm *so* ready for the @5collDH student symposium + #newrigor conference tomorrow, lemme tell you http://t.co/k3bJK8DtjC",https://twitter.com/jeffreymoro/status/594325436764659712,Sun Jun 02 22:34:06 +0000 2013,jeffreymoro,False,pinging into the void // all-purpose post-bac for @5collDH // helps run @thecriticalis,315,144,351,10,"Northampton, MA",Jeffrey Moro,jeffreymoro,1111,Athens,http://jeffreymoro.com,False
,Fri May 01 23:27:41 +0000 2015,NewRigor,,http://thenewrigor.org,0,594282069615861760,,,,en,,False,0,,,"<a href=""http://www.formstack.com/"" rel=""nofollow"">Formstack</a>",Heidi just registered for the #NewRigor conference! Join the convo and register: http://t.co/xxQUw3OND8 |,https://twitter.com/5collDH/status/594282069615861760,Sat Dec 28 23:38:02 +0000 2013,5collDH,False,Five College Digital Humanities :: Cultivating the humanities through digital innovation @5Colleges @amplify285 ::  #digitalhumanities #5cDH @jeffreymoro,379,388,472,22,"Pioneer Valley, MA",Five College DH,5collDH,1317,Eastern Time (US & Canada),http://5CollDH.org,False
,Fri May 01 17:39:04 +0000 2015,newrigor,,http://flyam.ps/5CDHsym,0,594194340253044736,,,,en,,False,0,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","“Cyberspace: the dream of what the internet might allow.” √ fellow Craig Campbell’s proj.

Sat 5/2 10am ⇢ http://t.co/DiHFNdWy7q #newrigor",https://twitter.com/5collDH/status/594194340253044736,Sat Dec 28 23:38:02 +0000 2013,5collDH,False,Five College Digital Humanities :: Cultivating the humanities through digital innovation @5Colleges @amplify285 ::  #digitalhumanities #5cDH @jeffreymoro,379,388,472,22,"Pioneer Valley, MA",Five College DH,5collDH,1317,Eastern Time (US & Canada),http://5CollDH.org,False
,Fri May 01 15:48:05 +0000 2015,NewRigor,,http://flyam.ps/5CDHsym,0,594166408126300162,,,,en,,False,0,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Fellow Juliana's @5collDH proj maps Pompeii's ancient roads.

✓our Student Symposium: Sat 5/2 @ 10a ⇢ http://t.co/DiHFNdEXfS #NewRigor",https://twitter.com/5collDH/status/594166408126300162,Sat Dec 28 23:38:02 +0000 2013,5collDH,False,Five College Digital Humanities :: Cultivating the humanities through digital innovation @5Colleges @amplify285 ::  #digitalhumanities #5cDH @jeffreymoro,379,388,472,22,"Pioneer Valley, MA",Five College DH,5collDH,1317,Eastern Time (US & Canada),http://5CollDH.org,False
,Fri May 01 15:24:56 +0000 2015,NewRigor,,http://thenewrigor.org,0,594160580916846592,,,,en,,False,0,,,"<a href=""http://www.formstack.com/"" rel=""nofollow"">Formstack</a>",Danielle just registered for the #NewRigor conference! Join the convo and register: http://t.co/xxQUw3OND8 |,https://twitter.com/5collDH/status/594160580916846592,Sat Dec 28 23:38:02 +0000 2013,5collDH,False,Five College Digital Humanities :: Cultivating the humanities through digital innovation @5Colleges @amplify285 ::  #digitalhumanities #5cDH @jeffreymoro,379,388,472,22,"Pioneer Valley, MA",Five College DH,5collDH,1317,Eastern Time (US & Canada),http://5CollDH.org,False
,Fri May 01 15:00:12 +0000 2015,NewRigor,,http://thenewrigor.org,0,594154360139083778,,,,en,,False,0,,,"<a href=""http://www.formstack.com/"" rel=""nofollow"">Formstack</a>",John just registered for the #NewRigor conference! Join the convo and register: http://t.co/xxQUw3OND8 |,https://twitter.com/5collDH/status/594154360139083778,Sat Dec 28 23:38:02 +0000 2013,5collDH,False,Five College Digital Humanities :: Cultivating the humanities through digital innovation @5Colleges @amplify285 ::  #digitalhumanities #5cDH @jeffreymoro,379,388,472,22,"Pioneer Valley, MA",Five College DH,5collDH,1317,Eastern Time (US & Canada),http://5CollDH.org,False
